DEBUG 2021-07-20 00:13:51,377 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookLiquidations.IBookLiquidationAppService' with service name 'app/bookLiquidation'.
DEBUG 2021-07-20 00:13:51,378 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookGiveBacks.IBookGiveBackAppService' with service name 'app/bookGiveBack'.
DEBUG 2021-07-20 00:13:51,379 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookFields.IBookFieldAppService' with service name 'app/bookField'.
DEBUG 2021-07-20 00:13:51,380 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookClassifies.IBookClassifyAppService' with service name 'app/bookClassify'.
DEBUG 2021-07-20 00:13:51,381 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookCategories.IBookCategoryAppService' with service name 'app/bookCategory'.
DEBUG 2021-07-20 00:13:51,382 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookBorrows.IBookBorrowAppService' with service name 'app/bookBorrow'.
DEBUG 2021-07-20 00:13:54,337 [75   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected (on reconnected event): {"ConnectionId":"a22b2d28-0202-42ec-9889-4d09419b69b5","IpAddress":null,"TenantId":null,"UserId":6,"ConnectTime":"2021-07-20T00:13:54.3108235+07:00","Properties":{}}
DEBUG 2021-07-20 00:14:02,712 [66   ] Abp.Modules.AbpModuleManager             - Shutting down has been started
DEBUG 2021-07-20 00:14:02,713 [66   ] Abp.BackgroundJobs.BackgroundJobManager  - Stop background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2021-07-20 00:14:02,714 [66   ] Abp.BackgroundJobs.BackgroundJobManager  - WaitToStop background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2021-07-20 00:14:02,714 [66   ] Abp.Modules.AbpModuleManager             - Shutting down completed.
DEBUG 2021-07-20 00:14:08,655 [67   ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2021-07-20 00:14:08,669 [67   ] Abp.Modules.AbpModuleManager             - Found 17 ABP modules in total.
DEBUG 2021-07-20 00:14:08,676 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: DTT.LRM.Web.LRMWebModule, DTT.LRM.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,678 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: DTT.LRM.LRMDataModule, DTT.LRM.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,678 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFramework.AbpZeroEntityFrameworkModule, Abp.Zero.EntityFramework, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,678 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.Zero, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,678 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,678 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: DTT.LRM.LRMCoreModule, DTT.LRM.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
